id,carrier_name,name,level,plan_type,individual_medical_deductible,family_medical_deductible,individual_medical_moop,family_medical_moop,plan_coinsurance,hsa_eligible,infertility_treatment_rider,individual_drug_deductible,family_drug_deductible,primary_care_physician,chiropractic_services,individual_medical_deductible_in_network,family_medical_deductible_in_network,individual_medical_moop_in_network,family_medical_moop_in_network,coinsurance_in_network,individual_drug_deductible_in_network,family_drug_deductible_in_network,primary_care_physician_in_network_cleaned,pcp_cleaned_dollar_values_in_network,pcp_cleaned_percentages_in_network,pcp_initial_visits_in_network,pcp_after_deductible_in_network,anthem_travel_and_lodging
67138CA0510106-33,Health Net,SmartCare HMO Gold $40 + Chiropractic,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $7,500 / Out-of-Network: Not Covered","In-Network: $15,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $40 / Out-of-Network: Not Covered,True,0,0,7500,15000,0,0,0,$40,[40.0],[],0,False,False
67138CA0510141,Health Net,SmartCare HMO Gold $40 INF,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $7,500 / Out-of-Network: Not Covered","In-Network: $15,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $40 / Out-of-Network: Not Covered,False,0,0,7500,15000,0,0,0,$40,[40.0],[],0,False,False
67138CA0510141-33,Health Net,SmartCare HMO Gold $40 INF + Chiropractic,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $7,500 / Out-of-Network: Not Covered","In-Network: $15,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $40 / Out-of-Network: Not Covered,True,0,0,7500,15000,0,0,0,$40,[40.0],[],0,False,False
67138CA0510197,Health Net,SmartCare HMO Gold $50,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,000 / Out-of-Network: Not Covered","In-Network: $16,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $300 / Out-of-Network: Not Covered,In-Network: $600 / Out-of-Network: Not Covered,In-Network: $50 / Out-of-Network: Not Covered,False,0,0,8000,16000,0,300,600,$50,[50.0],[],0,False,False
67138CA0510197-33,Health Net,SmartCare HMO Gold $50 + Chiropractic,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,000 / Out-of-Network: Not Covered","In-Network: $16,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $300 / Out-of-Network: Not Covered,In-Network: $600 / Out-of-Network: Not Covered,In-Network: $50 / Out-of-Network: Not Covered,True,0,0,8000,16000,0,300,600,$50,[50.0],[],0,False,False
67138CA0510204,Health Net,SmartCare HMO Gold $50 INF,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,000 / Out-of-Network: Not Covered","In-Network: $16,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $300 / Out-of-Network: Not Covered,In-Network: $600 / Out-of-Network: Not Covered,In-Network: $50 / Out-of-Network: Not Covered,False,0,0,8000,16000,0,300,600,$50,[50.0],[],0,False,False
67138CA0510204-33,Health Net,SmartCare HMO Gold $50 INF + Chiropractic,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,000 / Out-of-Network: Not Covered","In-Network: $16,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $300 / Out-of-Network: Not Covered,In-Network: $600 / Out-of-Network: Not Covered,In-Network: $50 / Out-of-Network: Not Covered,True,0,0,8000,16000,0,300,600,$50,[50.0],[],0,False,False
67138CA0510232,Health Net,SmartCare HMO Gold $55,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,500 / Out-of-Network: Not Covered","In-Network: $17,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $450 / Out-of-Network: Not Covered,In-Network: $900 / Out-of-Network: Not Covered,In-Network: $55 / Out-of-Network: Not Covered,False,0,0,8500,17000,0,450,900,$55,[55.0],[],0,False,False
67138CA0510232-33,Health Net,SmartCare HMO Gold $55 + Chiropractic,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,500 / Out-of-Network: Not Covered","In-Network: $17,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $450 / Out-of-Network: Not Covered,In-Network: $900 / Out-of-Network: Not Covered,In-Network: $55 / Out-of-Network: Not Covered,True,0,0,8500,17000,0,450,900,$55,[55.0],[],0,False,False
67138CA0510246,Health Net,SmartCare HMO Gold $55 INF,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,500 / Out-of-Network: Not Covered","In-Network: $17,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $450 / Out-of-Network: Not Covered,In-Network: $900 / Out-of-Network: Not Covered,In-Network: $55 / Out-of-Network: Not Covered,False,0,0,8500,17000,0,450,900,$55,[55.0],[],0,False,False
67138CA0510246-33,Health Net,SmartCare HMO Gold $55 INF + Chiropractic,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $8,500 / Out-of-Network: Not Covered","In-Network: $17,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $450 / Out-of-Network: Not Covered,In-Network: $900 / Out-of-Network: Not Covered,In-Network: $55 / Out-of-Network: Not Covered,True,0,0,8500,17000,0,450,900,$55,[55.0],[],0,False,False
67138CA0510215,Health Net,SmartCare HMO Platinum $0,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,300 / Out-of-Network: Not Covered","In-Network: $6,600 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,False,0,0,3300,6600,0,0,0,$0,[0.0],[],0,False,False
67138CA0510215-33,Health Net,SmartCare HMO Platinum $0 + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,300 / Out-of-Network: Not Covered","In-Network: $6,600 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,True,0,0,3300,6600,0,0,0,$0,[0.0],[],0,False,False
67138CA0510216,Health Net,SmartCare HMO Platinum $0 INF,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,300 / Out-of-Network: Not Covered","In-Network: $6,600 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,False,0,0,3300,6600,0,0,0,$0,[0.0],[],0,False,False
67138CA0510216-33,Health Net,SmartCare HMO Platinum $0 INF + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,300 / Out-of-Network: Not Covered","In-Network: $6,600 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,True,0,0,3300,6600,0,0,0,$0,[0.0],[],0,False,False
67138CA0510085,Health Net,SmartCare HMO Platinum $10,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,100 / Out-of-Network: Not Covered","In-Network: $4,200 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $10 / Out-of-Network: Not Covered,False,0,0,2100,4200,0,0,0,$10,[10.0],[],0,False,False
67138CA0510085-33,Health Net,SmartCare HMO Platinum $10 + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,100 / Out-of-Network: Not Covered","In-Network: $4,200 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $10 / Out-of-Network: Not Covered,True,0,0,2100,4200,0,0,0,$10,[10.0],[],0,False,False
67138CA0510120,Health Net,SmartCare HMO Platinum $10 INF,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,100 / Out-of-Network: Not Covered","In-Network: $4,200 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $10 / Out-of-Network: Not Covered,False,0,0,2100,4200,0,0,0,$10,[10.0],[],0,False,False
67138CA0510120-33,Health Net,SmartCare HMO Platinum $10 INF + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,100 / Out-of-Network: Not Covered","In-Network: $4,200 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $10 / Out-of-Network: Not Covered,True,0,0,2100,4200,0,0,0,$10,[10.0],[],0,False,False
67138CA0510092,Health Net,SmartCare HMO Platinum $20,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,500 / Out-of-Network: Not Covered","In-Network: $5,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $20 / Out-of-Network: Not Covered,False,0,0,2500,5000,0,0,0,$20,[20.0],[],0,False,False
67138CA0510092-33,Health Net,SmartCare HMO Platinum $20 + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,500 / Out-of-Network: Not Covered","In-Network: $5,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $20 / Out-of-Network: Not Covered,True,0,0,2500,5000,0,0,0,$20,[20.0],[],0,False,False
67138CA0510127,Health Net,SmartCare HMO Platinum $20 INF,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,500 / Out-of-Network: Not Covered","In-Network: $5,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $20 / Out-of-Network: Not Covered,False,0,0,2500,5000,0,0,0,$20,[20.0],[],0,False,False
67138CA0510127-33,Health Net,SmartCare HMO Platinum $20 INF + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,500 / Out-of-Network: Not Covered","In-Network: $5,000 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $20 / Out-of-Network: Not Covered,True,0,0,2500,5000,0,0,0,$20,[20.0],[],0,False,False
67138CA0510169,Health Net,SmartCare HMO Platinum $30,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,700 / Out-of-Network: Not Covered","In-Network: $5,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $30 / Out-of-Network: Not Covered,False,0,0,2700,5400,0,0,0,$30,[30.0],[],0,False,False
67138CA0510169-33,Health Net,SmartCare HMO Platinum $30 + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,700 / Out-of-Network: Not Covered","In-Network: $5,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $30 / Out-of-Network: Not Covered,True,0,0,2700,5400,0,0,0,$30,[30.0],[],0,False,False
67138CA0510176,Health Net,SmartCare HMO Platinum $30 INF,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,700 / Out-of-Network: Not Covered","In-Network: $5,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $30 / Out-of-Network: Not Covered,False,0,0,2700,5400,0,0,0,$30,[30.0],[],0,False,False
67138CA0510176-33,Health Net,SmartCare HMO Platinum $30 INF + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $2,700 / Out-of-Network: Not Covered","In-Network: $5,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $30 / Out-of-Network: Not Covered,True,0,0,2700,5400,0,0,0,$30,[30.0],[],0,False,False
67138CA0510225,Health Net,SmartCare HMO Platinum $35,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,200 / Out-of-Network: Not Covered","In-Network: $6,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $35 / Out-of-Network: Not Covered,False,0,0,3200,6400,0,0,0,$35,[35.0],[],0,False,False
67138CA0510225-33,Health Net,SmartCare HMO Platinum $35 + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,200 / Out-of-Network: Not Covered","In-Network: $6,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $35 / Out-of-Network: Not Covered,True,0,0,3200,6400,0,0,0,$35,[35.0],[],0,False,False
67138CA0510239,Health Net,SmartCare HMO Platinum $35 INF,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,200 / Out-of-Network: Not Covered","In-Network: $6,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $35 / Out-of-Network: Not Covered,False,0,0,3200,6400,0,0,0,$35,[35.0],[],0,False,False
67138CA0510239-33,Health Net,SmartCare HMO Platinum $35 INF + Chiropractic,platinum,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $3,200 / Out-of-Network: Not Covered","In-Network: $6,400 / Out-of-Network: Not Covered",In-Network: 0% / Out-of-Network: 0%,False,True,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $35 / Out-of-Network: Not Covered,True,0,0,3200,6400,0,0,0,$35,[35.0],[],0,False,False
67138CA0510155,Health Net,SmartCare HMO Silver $55,silver,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $9,450 / Out-of-Network: Not Covered","In-Network: $18,900 / Out-of-Network: Not Covered",In-Network: 50% / Out-of-Network: 0%,False,False,In-Network: $750 / Out-of-Network: Not Covered,"In-Network: $1,500 / Out-of-Network: Not Covered",In-Network: $55 / Out-of-Network: Not Covered,False,0,0,9450,18900,50,750,1500,$55,[55.0],[],0,False,False
67138CA0510155-33,Health Net,SmartCare HMO Silver $55 + Chiropractic,silver,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $9,450 / Out-of-Network: Not Covered","In-Network: $18,900 / Out-of-Network: Not Covered",In-Network: 50% / Out-of-Network: 0%,False,False,In-Network: $750 / Out-of-Network: Not Covered,"In-Network: $1,500 / Out-of-Network: Not Covered",In-Network: $55 / Out-of-Network: Not Covered,True,0,0,9450,18900,50,750,1500,$55,[55.0],[],0,False,False
67138CA0510162,Health Net,SmartCare HMO Silver $55 INF,silver,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $9,450 / Out-of-Network: Not Covered","In-Network: $18,900 / Out-of-Network: Not Covered",In-Network: 50% / Out-of-Network: 0%,False,True,In-Network: $750 / Out-of-Network: Not Covered,"In-Network: $1,500 / Out-of-Network: Not Covered",In-Network: $55 / Out-of-Network: Not Covered,False,0,0,9450,18900,50,750,1500,$55,[55.0],[],0,False,False
67138CA0510162-33,Health Net,SmartCare HMO Silver $55 INF + Chiropractic,silver,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $9,450 / Out-of-Network: Not Covered","In-Network: $18,900 / Out-of-Network: Not Covered",In-Network: 50% / Out-of-Network: 0%,False,True,In-Network: $750 / Out-of-Network: Not Covered,"In-Network: $1,500 / Out-of-Network: Not Covered",In-Network: $55 / Out-of-Network: Not Covered,True,0,0,9450,18900,50,750,1500,$55,[55.0],[],0,False,False
49116CA0000008-77,CalChoice,UnitedHealthcare Alliance Gold HMO B,gold,HMO,"In-Network: $1,250 / Out-of-Network: Not Covered","In-Network: $2,500 / Out-of-Network: Not Covered","In-Network: $7,250 / Out-of-Network: Not Covered","In-Network: $14,500 / Out-of-Network: Not Covered",In-Network: 30% / Out-of-Network: Not Applicable,False,False,In-Network: $100 / Out-of-Network: Not Covered,In-Network: $200 / Out-of-Network: Not Covered,In-Network: $35 / Out-of-Network: Not Covered,True,1250,2500,7250,14500,30,100,200,$35,[35.0],[],0,False,False
49116CA0000009-77,CalChoice,UnitedHealthcare Alliance Gold HMO G,gold,HMO,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,"In-Network: $7,500 / Out-of-Network: Not Covered","In-Network: $15,000 / Out-of-Network: Not Covered",In-Network: Not Applicable / Out-of-Network: Not Applicable,False,False,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $0 / Out-of-Network: Not Covered,In-Network: $35 / Out-of-Network: Not Covered,True,0,0,7500,15000,0,0,0,$35,[35.0],[],0,False,False
